Word,GD,TRT,FFD,GPT,nFix,MPS
trading,151.11764705882354,151.11764705882354,137.1764705882353,391.88235294117646,1.1176470588235294,3235.5588235294117
sofia,201.5,271.8,125.8,201.5,1.5,3251.55
carmina,125.0,165.46666666666667,116.6,144.26666666666668,1.3333333333333333,3351.3333333333335
producer,122.45833333333333,132.29166666666666,113.95833333333333,283.0,1.1666666666666667,3350.6527777777774
uta,155.83333333333334,229.66666666666666,155.83333333333334,155.83333333333334,1.3333333333333333,3554.25
thyra,122.15384615384616,276.2307692307692,108.53846153846153,274.7692307692308,2.1538461538461537,3317.812820512821
hagen,153.6153846153846,192.53846153846155,131.07692307692307,169.15384615384616,1.4615384615384615,3351.179487179487
german-born,187.16666666666666,195.44444444444446,120.88888888888889,204.55555555555554,1.6666666666666667,3254.6203703703704
teacher,177.11111111111111,201.77777777777777,120.88888888888889,382.0,1.4444444444444444,3222.3888888888887
claude-louis,208.07142857142858,242.92857142857142,100.07142857142857,208.07142857142858,2.142857142857143,3269.4428571428575
navier,120.65,152.7,115.2,132.1,1.35,3215.8416666666662
claude,132.2,234.2,132.2,252.6,1.8,3136.95
louis,168.75,168.75,168.75,168.75,1.0,3249.25
dijon,145.42857142857142,178.28571428571428,123.78571428571429,242.0,1.4285714285714286,3285.6785714285716
paris,116.32432432432432,160.67567567567568,111.37837837837837,160.64864864864865,1.4324324324324325,3314.6689189189187
physicist,230.4,263.9,167.0,367.3,1.5,3154.75
over,120.77272727272727,137.72727272727272,116.04545454545455,155.95454545454547,1.1818181818181819,3175.340909090909
patents,171.6,196.4,108.8,195.1,1.6,2879.5583333333334
f-102,222.9375,251.5625,151.6875,240.0,1.625,3209.5
pilot,140.07142857142858,140.07142857142858,118.71428571428571,172.85714285714286,1.1428571428571428,3207.6428571428573
dual,135.15384615384616,154.76923076923077,124.76923076923077,151.15384615384616,1.2307692307692308,3360.0384615384614
godfrey,118.44444444444444,230.11111111111111,98.0,118.44444444444444,1.8888888888888888,3431.9444444444443
lionel,103.0,166.46666666666667,103.0,152.2,1.5333333333333334,3271.5944444444444
rampling,128.53846153846155,167.07692307692307,119.53846153846153,152.23076923076923,1.3846153846153846,3354.3846153846152
athlete,123.0,227.88888888888889,117.44444444444444,228.0,1.7222222222222223,3182.325925925926
winner,117.0,135.55555555555554,102.44444444444444,117.0,1.3333333333333333,3198.0555555555557
gold,104.375,139.0,104.375,120.5,1.25,3137.625
medal,115.0,115.0,92.125,115.0,1.375,3102.375
4x100,190.57142857142858,311.7142857142857,141.57142857142858,331.14285714285717,1.7142857142857142,3363.904761904762
relay,140.75,160.25,109.75,191.5,1.5,2765.0
summer,114.0909090909091,191.4090909090909,114.0909090909091,144.72727272727272,1.6363636363636365,3121.924242424243
olympics,152.375,152.375,152.375,547.875,1.0,3064.25
alexander,196.76190476190476,241.9047619047619,117.57142857142857,196.76190476190476,1.8571428571428572,3237.3420634920635
gretchaninoff,165.92857142857142,234.5,105.78571428571429,221.21428571428572,1.8571428571428572,3211.839285714286
moscow,110.18181818181819,118.0909090909091,102.36363636363636,117.81818181818181,1.1818181818181819,3242.5
russian,117.0625,161.5625,117.0625,229.3125,1.4375,3121.3854166666665
romantic,135.58823529411765,176.64705882352942,116.29411764705883,246.41176470588235,1.4705882352941178,3168.71568627451
sergei,115.25,135.25,103.625,168.0,1.25,3038.5625
taneyev,135.8,135.8,122.7,135.8,1.1,3101.7
nikolai,141.1,192.8,133.9,155.7,1.4,3174.266666666667
rimsky-korsakov,186.2,266.1,114.1,373.8,2.3,3103.8633333333332
liturgical,138.5,183.3,138.5,159.9,1.2,3178.3666666666663
choral,160.875,199.375,138.5,211.25,1.625,3303.8625
joely,153.08333333333334,243.66666666666666,147.75,153.08333333333334,1.5833333333333333,3075.1666666666665
asked,131.86666666666667,171.86666666666667,121.2,166.86666666666667,1.5333333333333334,3268.9222222222224
rove,106.86666666666666,149.13333333333333,106.86666666666666,179.13333333333333,1.4666666666666666,3208.744444444445
give,85.55555555555556,85.55555555555556,79.0,95.22222222222223,1.1111111111111112,3308.8888888888887
direct,121.1875,210.4375,110.75,200.125,1.9375,3302.354166666667
mail,112.83333333333333,127.41666666666667,112.83333333333333,144.58333333333334,1.1666666666666667,3273.4166666666665
join,108.3,117.7,108.3,148.9,1.1,3275.9
full-time,111.26666666666667,131.13333333333333,89.66666666666667,336.8666666666667,1.4666666666666666,3199.633333333333
culbert,162.46153846153845,287.7692307692308,132.0,162.46153846153845,2.1538461538461537,3316.019230769231
levy,140.21428571428572,183.07142857142858,140.21428571428572,150.71428571428572,1.4285714285714286,3332.6785714285716
olson,138.06666666666666,186.26666666666668,115.93333333333334,170.26666666666668,1.6,3360.3222222222225
quarters,132.0625,231.25,117.5,132.0625,1.75,3373.3370535714284
quarter,129.9375,181.6875,106.625,129.9375,1.5625,3333.18125
hasso-eccard,188.76923076923077,276.53846153846155,126.3076923076923,188.76923076923077,2.0,3334.9743589743593
freiherr,134.11111111111111,163.11111111111111,124.55555555555556,134.11111111111111,1.2222222222222223,3142.8888888888887
manteuffel,171.06666666666666,212.66666666666666,129.53333333333333,203.8,1.6666666666666667,3370.588888888889
general,110.64150943396227,123.60377358490567,103.30188679245283,164.11320754716982,1.2075471698113207,3110.0723270440253
jason,157.55555555555554,248.88888888888889,134.55555555555554,157.55555555555554,1.7777777777777777,3315.3055555555557
schwartzman,156.92307692307693,233.0,111.38461538461539,237.73076923076923,2.230769230769231,3232.883241758242
italian-american,232.0625,312.875,139.9375,232.0625,2.5,3212.536458333333
jack,126.78125,150.90625,126.78125,239.53125,1.21875,3167.65625
jewish,103.13636363636364,136.72727272727272,98.5909090909091,200.36363636363637,1.3636363636363635,3193.340909090909
howard,117.25,206.28571428571428,114.46428571428571,198.75,1.7142857142857142,3145.7053571428564
coach,151.94117647058823,168.2941176470588,130.2941176470588,375.88235294117646,1.2941176470588236,3193.970588235294
jamaican,122.25,287.0625,113.8125,221.0625,2.4375,3306.2265625
welder,145.53333333333333,218.0,103.73333333333333,217.4,2.1333333333333333,3171.5
nurse,94.78571428571429,126.71428571428571,94.78571428571429,185.92857142857142,1.2857142857142858,3267.726190476191
county,104.08695652173913,122.56521739130434,104.08695652173913,284.3478260869565,1.173913043478261,3203.514492753623
grammar,90.07692307692308,109.15384615384616,85.84615384615384,164.46153846153845,1.3076923076923077,3224.064102564102
newnham,135.76923076923077,166.92307692307693,117.84615384615384,155.3846153846154,1.5384615384615385,3178.2115384615386
read,149.85714285714286,183.85714285714286,132.85714285714286,932.2857142857143,1.5714285714285714,3406.4857142857145
hindman,115.61538461538461,168.92307692307693,115.61538461538461,185.69230769230768,1.3846153846153846,3208.923076923077
talbot,156.9,156.9,111.8,173.4,1.5,3220.8
johann,160.73333333333332,252.4,146.26666666666668,160.73333333333332,1.8666666666666667,3406.994444444444
franz,125.26315789473684,202.6315789473684,111.15789473684211,184.0,1.894736842105263,3283.767543859649
hamburg,155.35,178.45,123.45,367.9,1.45,3231.6125
carrie,149.44444444444446,170.88888888888889,136.44444444444446,149.44444444444446,1.3333333333333333,3251.0833333333335
screenwriter,120.46666666666667,157.8,110.06666666666666,324.53333333333336,1.4666666666666666,3252.9444444444443
novelist,139.0,148.91666666666666,120.54166666666667,209.91666666666666,1.25,3206.2916666666665
trusted,130.66666666666666,147.33333333333334,130.66666666666666,146.08333333333334,1.1666666666666667,3358.75
advisors,138.11764705882354,155.58823529411765,114.23529411764706,195.94117647058823,1.411764705882353,3219.544117647059
affairs,123.11538461538461,142.84615384615384,115.61538461538461,215.80769230769232,1.2692307692307692,3251.801282051282
policy,111.65217391304348,183.30434782608697,103.6086956521739,147.95652173913044,1.6521739130434783,3136.8731884057975
are,117.54545454545455,117.54545454545455,117.54545454545455,284.0,1.0,3205.2727272727275
women,135.84,139.16,118.36,224.16,1.12,3136.98
frederic,155.6875,194.25,128.6875,196.0625,1.625,3236.8125
newark,143.8,153.1,126.9,153.1,1.3,3289.6
heights,130.25,148.625,114.375,130.25,1.5,3428.7916666666665
jersey,109.77272727272727,109.77272727272727,109.77272727272727,123.54545454545455,1.0,3098.4545454545455
renowned,126.83333333333333,152.88888888888889,118.83333333333333,151.05555555555554,1.3333333333333333,3226.8333333333335
songwriter,172.27272727272728,201.96969696969697,143.36363636363637,264.3030303030303,1.4545454545454546,3239.989898989899
honors,148.55555555555554,155.33333333333334,137.88888888888889,196.0,1.2222222222222223,3069.5
connop,313.22222222222223,383.0,149.11111111111111,313.22222222222223,2.0,3147.1833333333334
thirlwall,155.91666666666666,267.0,135.83333333333334,231.08333333333334,1.9166666666666667,3148.173611111111
bishop,129.38888888888889,162.83333333333334,110.83333333333333,238.27777777777777,1.5,3208.527777777778
garrett,141.9090909090909,192.63636363636363,118.0909090909091,141.9090909090909,1.5454545454545454,3297.6363636363635
"22,1996",171.66666666666666,272.0,107.22222222222223,284.6666666666667,1.7777777777777777,3195.3333333333335
water,114.28571428571429,114.28571428571429,114.28571428571429,114.28571428571429,1.0,3324.285714285714
mill,94.0,141.25,82.625,219.875,1.5,2913.1875
patti,135.3,193.45,131.4,135.3,1.45,3426.6125
adela,111.78571428571429,173.78571428571428,96.78571428571429,168.71428571428572,1.7857142857142858,3331.3630952380954
juana,137.64285714285714,168.42857142857142,124.5,172.0,1.4285714285714286,3326.023809523809
parents,130.73170731707316,178.2439024390244,114.53658536585365,194.46341463414635,1.5609756097560976,3244.4979674796755
madrid,167.4375,277.9375,111.125,747.625,2.0625,3372.2125
spain,171.57142857142858,181.71428571428572,163.28571428571428,486.0,1.2857142857142858,3252.3571428571427
krist,178.75,242.875,132.75,178.75,1.75,3581.90625
anthony,133.66666666666666,224.0,115.41666666666667,221.83333333333334,1.8333333333333333,3481.625
novoselic,135.8125,159.5625,116.125,176.3125,1.25,3381.15625
compton,92.625,142.625,92.625,92.625,1.375,3133.291666666667
bassist,108.36363636363636,150.27272727272728,103.0,192.8181818181818,1.5454545454545454,3279.409090909091
created,109.87323943661971,178.6338028169014,102.83098591549296,185.18309859154928,1.5492957746478873,3288.6279342723
union,113.15384615384616,128.57692307692307,105.76923076923077,125.61538461538461,1.1923076923076923,3196.653846153846
company,124.2,158.505,111.295,224.415,1.42,3211.3894166666664
firefighting,106.66666666666667,182.0,93.86666666666666,545.2,1.8,3328.15
america,129.88888888888889,157.44444444444446,109.66666666666667,548.7777777777778,1.4444444444444444,3403.5555555555557
aboard,136.83333333333334,177.5,120.77777777777777,136.83333333333334,1.3333333333333333,3408.537037037037
ship,84.875,84.875,84.875,84.875,1.0,3584.75
given,118.6,128.36,111.96,162.12,1.16,3358.7
sea,96.4,120.8,96.4,124.4,1.4,3428.0
burial,171.66666666666666,171.66666666666666,150.33333333333334,450.6666666666667,1.2,3497.5
founder,128.22641509433961,167.73584905660377,112.73584905660377,148.71698113207546,1.4339622641509433,3300.41037735849
motor,114.91176470588235,152.41176470588235,105.91176470588235,161.97058823529412,1.411764705882353,3330.2191176470587
cadillac,113.5,144.3,105.8,210.8,1.4,3115.5333333333338
eleven,136.05882352941177,209.94117647058823,131.11764705882354,147.2941176470588,1.7058823529411764,3241.024509803922
investors,121.32432432432432,153.86486486486487,102.29729729729729,357.5945945945946,1.4324324324324325,3170.1396396396394
"28,000",153.83333333333334,237.05555555555554,116.11111111111111,193.94444444444446,2.111111111111111,3235.375925925926
capital,115.06666666666666,163.33333333333334,115.06666666666666,124.2,1.3333333333333333,3375.1444444444446
incorporated,114.94444444444444,356.22222222222223,99.94444444444444,230.61111111111111,3.0555555555555554,3284.1359427609427
edsel,146.7,196.4,130.8,178.6,1.6,3446.15
founded,135.7719298245614,183.18421052631578,116.87719298245614,153.43859649122808,1.5263157894736843,3203.145405179616
foundation,122.125,142.0,116.125,141.33333333333334,1.2916666666666667,3222.6666666666665
philanthropic,169.75,177.41666666666666,126.58333333333333,195.83333333333334,1.4166666666666667,3310.055555555555
broad,112.75,112.75,112.75,119.625,1.0,3141.125
charter,110.03571428571429,122.28571428571429,106.89285714285714,131.46428571428572,1.1428571428571428,3202.8214285714284
promote,126.7,165.3,126.7,126.7,1.4,3168.625
ball,156.875,249.875,139.875,156.875,1.5,3409.9375
initial,102.85714285714286,114.21428571428571,98.0,102.85714285714286,1.1428571428571428,3207.75
success,111.5,122.08333333333333,98.70833333333333,111.5,1.25,3340.2083333333335
edison,118.23529411764706,118.23529411764706,101.29411764705883,129.05882352941177,1.1764705882352942,3228.5
illuminating,112.70588235294117,112.70588235294117,102.3529411764706,118.17647058823529,1.1176470588235294,3189.1470588235293
formed,120.96153846153847,159.6346153846154,119.25,125.86538461538461,1.3461538461538463,3235.711538461539
detroit,103.625,118.5625,94.5,127.4375,1.1875,3236.875
automobile,140.5625,172.5625,128.5625,172.8125,1.3125,3280.6979166666665
cars,120.2,120.2,108.9,137.6,1.1,3119.9
davison,156.33333333333334,182.93333333333334,120.93333333333334,170.66666666666666,1.4666666666666666,3209.111111111111
capitalist,113.53846153846153,139.3846153846154,103.76923076923077,159.92307692307693,1.3076923076923077,3188.7564102564106
petroleum,132.8,165.93333333333334,108.33333333333333,178.26666666666668,1.5333333333333334,3088.3333333333335
industry,98.35483870967742,123.29032258064517,96.09677419354838,118.83870967741936,1.2903225806451613,3171.1827956989246
founding,139.76623376623377,184.4935064935065,117.71428571428571,197.76623376623377,1.5324675324675325,3190.246753246753
standard,149.7058823529412,177.33333333333334,121.82352941176471,543.0196078431372,1.5686274509803921,3152.0477124183008
exxonmobil,194.45454545454547,214.0,131.0909090909091,233.45454545454547,1.9090909090909092,3220.818181818182
largest,91.6,91.6,91.6,91.6,1.0,3188.0
its,116.5625,125.625,116.5625,130.0,1.125,3150.6875
descendants,187.57142857142858,203.14285714285714,122.14285714285714,421.42857142857144,1.5714285714285714,3130.0
research,135.41666666666666,140.375,103.75,158.25,1.3333333333333333,3153.159722222222
laura,104.45454545454545,129.9090909090909,104.45454545454545,174.1818181818182,1.1818181818181819,3123.4545454545455
spelman,140.04545454545453,167.0,121.95454545454545,161.77272727272728,1.4090909090909092,3339.25
memorial,163.0,163.0,117.77777777777777,170.55555555555554,1.2222222222222223,3032.0370370370374
giving,102.14285714285714,141.71428571428572,102.14285714285714,213.71428571428572,1.2857142857142858,3267.4285714285716
